Date,Open,Volume,High,Low,Close,Adj Close 
2010-10-13,273.773773,6105000,274.019012,271.436432,271.921936,271.921936
2010-10-14,272.362366,13254900,272.897888,268.823822,270.735748,270.735748
2010-10-15,299.934937,29619900,301.121124,296.096100,301.026031,301.026031
2010-10-18,300.575562,14182200,310.155151,300.575562,309.164154,309.164154
2010-10-19,304.729736,9166600,307.717712,301.731720,304.219208,304.219208
2010-10-20,304.374359,7043100,308.998993,304.054047,304.294281,304.294281
2010-10-21,306.061066,5835100,308.308319,303.303314,306.301300,306.301300
2010-10-22,306.266266,4507600,307.717712,305.330322,306.571564,306.571564
2010-10-25,308.103088,6310400,312.682678,307.792786,308.558563,308.558563
2010-10-26,306.856842,5020700,310.925934,305.820831,309.609619,309.609619
2010-10-27,308.193207,4479300,310.310303,306.471466,308.543549,308.543549
2010-10-28,310.335327,4364200,310.810822,306.956970,309.599609,309.599609
2010-10-29,308.843842,4552000,309.809814,306.801788,307.157166,307.157166
2010-11-01,308.173187,6168000,310.640656,305.910919,307.807800,307.807800
2010-11-02,309.644653,3991200,310.310303,307.597595,308.108093,308.108093
2010-11-03,309.059052,6754200,311.226227,307.057068,310.400391,310.400391
2010-11-04,312.632629,7134400,315.275269,311.361359,312.447449,312.447449
2010-11-05,311.901917,3527800,313.058044,310.865875,312.852844,312.852844
2010-11-08,312.322327,4198300,315.060059,311.876892,313.698700,313.698700
2010-11-09,315.315308,4469900,315.740753,310.565552,312.722717,312.722717
2010-11-10,311.351349,4989000,311.811798,309.064056,311.751740,311.751740
2010-11-11,310.160156,4518600,310.235229,307.412415,308.903900,308.903900
2010-11-12,307.302307,6779200,308.758759,300.905914,301.946960,301.946960
2010-11-15,301.841827,6950800,302.302307,297.322327,298.033020,298.033020
2010-11-16,296.676666,6608100,299.244232,292.017029,292.152161,292.152161
2010-11-17,292.792786,4880100,295.045044,290.975983,292.067078,292.067078
2010-11-18,294.794800,5174800,300.290283,294.574585,298.578583,298.578583
2010-11-19,298.798798,4590400,299.244232,295.465454,295.710724,295.710724
2010-11-22,294.029022,4368800,297.017029,291.666656,295.905914,295.905914
2010-11-23,293.798798,4320800,294.799805,289.389404,291.796783,291.796783
2010-11-24,293.948944,4788000,298.598602,293.818817,297.782776,297.782776
2010-11-26,295.525513,2619500,296.786774,293.793793,295.295288,295.295288
2010-11-29,294.879883,5713600,295.195190,290.265259,291.346344,291.346344
2010-11-30,287.447449,14220500,287.447449,276.931946,278.133148,278.133148
2010-12-01,281.781769,7500600,286.071075,281.481476,282.457458,282.457458
2010-12-02,284.614624,5090700,286.951965,282.957947,286.196198,286.196198
2010-12-03,285.010010,5257100,288.528534,284.284271,286.786774,286.786774
2010-12-06,290.575562,4183400,291.291290,288.593597,289.469482,289.469482
2010-12-07,295.930939,6078300,296.796783,293.293304,293.863861,293.863861
2010-12-08,296.281281,3510200,296.556549,292.137146,295.565552,295.565552
2010-12-09,297.237244,3734000,298.088074,294.794800,296.046051,296.046051
2010-12-10,296.866852,3405900,297.292297,295.440430,296.401398,296.401398
2010-12-13,298.858856,4792200,301.801788,297.342346,297.607605,297.607605
2010-12-14,298.843842,3283300,299.444458,296.536530,297.752747,297.752747
2010-12-15,297.397400,4331000,298.523529,294.869873,295.445435,295.445435
2010-12-16,296.721710,3190600,297.182190,294.329315,296.151154,296.151154
2010-12-17,295.795807,6168000,296.576569,294.129120,295.695709,295.695709
2010-12-20,297.622620,3942600,299.239227,294.624634,297.827820,297.827820
2010-12-21,299.584595,3755200,302.662659,299.104095,301.836823,301.836823
2010-12-22,302.302307,2412500,303.803802,301.941956,303.048035,303.048035
2010-12-23,302.972961,2219300,303.303314,301.316315,302.417419,302.417419
2010-12-27,301.671661,2413700,302.192200,300.050049,301.491486,301.491486
2010-12-28,301.326324,2127400,302.237244,299.304291,299.759766,299.759766
2010-12-29,301.301300,2036300,301.506500,299.759766,300.800812,300.800812
2010-12-30,299.299286,1977000,300.965973,298.993988,299.729736,299.729736
2010-12-31,298.668671,3075500,299.509521,296.311310,297.282288,297.282288
2011-01-03,298.538544,4725600,303.098083,298.538544,302.477478,302.477478
2011-01-04,303.113098,3645300,303.393402,300.360352,301.361359,301.361359
2011-01-05,300.335327,5059500,305.470459,300.325317,304.839844,304.839844
2011-01-06,305.645660,4111400,309.524536,305.330322,307.057068,307.057068
2011-01-07,308.263275,4198100,309.434448,305.370361,308.528534,308.528534
2011-01-10,307.707703,3155200,308.002991,304.584595,307.412415,307.412415
2011-01-11,309.164154,2875700,309.709717,307.557556,308.313324,308.313324
2011-01-12,309.984985,3262100,309.984985,307.692688,308.743744,308.743744
2011-01-13,308.793793,2665300,310.145142,307.387390,308.653656,308.653656
2011-01-14,309.009003,4726400,312.447449,308.848846,312.402405,312.402405
2011-01-18,313.343353,7226700,321.316315,312.947937,320.135132,320.135132
2011-01-19,321.381378,6805300,321.801788,315.145142,316.191193,316.191193
2011-01-20,316.421417,10960600,317.357361,311.956970,313.698700,313.698700
2011-01-21,320.110107,17790900,321.186188,305.985992,306.221222,306.221222
2011-01-24,304.089081,9189200,306.551544,300.915924,305.845856,305.845856
2011-01-25,304.404419,7286300,310.655670,303.563568,310.265259,310.265259
2011-01-26,310.475464,4072100,311.556549,307.947937,308.558563,308.558563
2011-01-27,309.254242,4034300,310.160156,306.931946,308.703705,308.703705
2011-01-28,309.844849,8453700,310.490479,300.180176,300.795807,300.795807
2011-01-31,302.102112,5604100,302.537537,298.073059,300.480469,300.480469
2011-02-01,302.547546,5485100,306.981995,301.856842,305.825836,305.825836
2011-02-02,305.805817,3517800,307.477478,304.069061,306.306305,306.306305
2011-02-03,305.045044,2987200,306.031036,303.368378,305.380371,305.380371
2011-02-04,305.380371,3098400,306.026031,303.608612,305.795807,305.795807
2011-02-07,305.385376,3595600,309.504517,304.909912,307.452454,307.452454
2011-02-08,307.772766,3386400,310.125122,307.562561,309.499512,309.499512
2011-02-09,308.743744,3681300,310.035034,306.476471,308.558563,308.558563
2011-02-10,307.257263,4664100,309.059052,306.086090,308.528534,308.528534
2011-02-11,307.202209,5174600,312.812805,306.806793,312.562561,312.562561
2011-02-14,311.981995,4251700,315.135132,310.330322,314.389404,314.389404
2011-02-15,313.973969,4179800,315.360352,311.861847,312.387390,312.387390
2011-02-16,313.128143,3364600,313.563568,311.361359,312.422424,312.422424
2011-02-17,310.935944,2954600,313.938934,310.450439,312.942932,312.942932
2011-02-18,313.313324,6429300,315.905914,312.402405,315.355347,315.355347
2011-02-22,310.325317,7272500,312.777771,304.189178,305.410400,305.410400
2011-02-23,305.470459,5773400,307.657654,302.302307,305.965973,305.965973
2011-02-24,306.001007,5417900,306.851837,300.975983,304.714722,304.714722
2011-02-25,306.236237,3860900,307.667664,305.055054,305.325317,305.325317
2011-02-28,305.305298,4558400,308.553558,304.309296,307.007019,307.007019
2011-03-01,309.199188,6639700,309.919922,299.949951,300.680695,300.680695
2011-03-02,300.200195,4049300,303.303314,297.892883,300.695709,300.695709
2011-03-03,303.493500,3886700,306.051056,302.802795,305.085083,305.085083
2011-03-04,304.469482,6015900,304.794800,300.400391,300.610596,300.610596
2011-03-07,300.575562,6918400,302.147156,293.793793,296.126129,296.126129
2011-03-08,296.761749,4565200,299.289276,295.395386,296.451447,296.451447
2011-03-09,295.795807,4297600,297.552551,293.168182,296.181183,296.181183
2011-03-10,293.013000,6249900,293.603607,290.015015,290.440430,290.440430
2011-03-11,289.399414,6057900,290.290283,286.951965,288.643646,288.643646
2011-03-14,286.686676,5626500,289.434448,284.294281,285.280273,285.280273
2011-03-15,279.029022,8003100,285.785797,278.028015,285.065063,285.065063
2011-03-16,284.289276,7589400,285.180176,275.915924,278.828827,278.828827
2011-03-17,282.522522,5792800,284.784790,280.550537,280.960968,280.960968
2011-03-18,282.602600,6590600,284.279266,280.150146,280.810822,280.810822
2011-03-21,285.395386,6035700,290.190186,284.794800,288.538544,288.538544
2011-03-22,288.923920,3770000,289.904907,286.541534,288.948944,288.948944
2011-03-23,287.882874,3628700,291.516510,286.286285,291.371368,291.371368
2011-03-24,293.007996,4193200,294.489502,289.689697,293.738739,293.738739
2011-03-25,293.733734,5711000,293.748749,289.909912,290.160156,290.160156
2011-03-28,291.326324,4432300,292.787781,287.642639,287.967957,287.967957
2011-03-29,288.288300,3206300,291.236237,286.791779,291.156158,291.156158
2011-03-30,292.482483,2841700,293.043030,290.580566,291.211212,291.211212
2011-03-31,291.791779,4054700,294.374359,291.161163,293.673676,293.673676
2011-04-01,294.674683,5221100,297.892883,294.674683,296.196198,296.196198
2011-04-04,296.796783,4104800,297.667664,291.841827,294.134125,294.134125
2011-04-05,290.830841,12082900,291.036041,283.123108,284.829834,284.829834
2011-04-06,286.376373,5331200,287.867859,284.284271,287.377380,287.377380
2011-04-07,288.153168,5057900,290.610596,287.382385,290.290283,290.290283
2011-04-08,292.737732,3799700,292.737732,289.319305,289.369354,289.369354
2011-04-11,288.388397,3712600,289.339325,286.786774,288.973969,288.973969
2011-04-12,287.787781,4167000,288.743744,284.309296,285.590576,285.590576
2011-04-13,288.043030,4134600,289.089081,286.161163,288.428436,288.428436
2011-04-14,287.882874,10901600,290.015015,286.336334,289.544556,289.544556
2011-04-15,272.917908,28059300,273.148163,265.295288,265.615601,265.615601
2011-04-18,263.473480,10069500,264.094086,259.759766,263.683685,263.683685
2011-04-19,265.240234,5362800,265.705719,260.710724,261.026031,261.026031
2011-04-20,263.213226,6113800,263.673676,260.955963,263.128143,263.128143
2011-04-21,264.009003,4935200,264.404419,261.456451,262.812805,262.812805
2011-04-25,262.887878,3258300,263.763763,261.266266,262.787781,262.787781
2011-04-26,263.523529,6993000,268.988983,262.867859,266.676666,266.676666
2011-04-27,269.269257,4592200,269.324310,267.442444,269.149139,269.149139
2011-04-28,269.299286,3996000,269.894897,267.307312,269.254242,269.254242
2011-04-29,270.270264,8448500,272.322327,269.524536,272.322327,272.322327
2011-05-02,273.123108,4263100,273.138153,268.828827,269.549561,269.549561
2011-05-03,268.833832,4158800,271.276276,265.080078,267.212219,267.212219
2011-05-04,267.852844,4229700,269.769775,266.776764,268.163177,268.163177
2011-05-05,267.197205,3991600,269.979980,266.016022,267.402405,267.402405
2011-05-06,269.344330,4108000,271.001007,267.857849,267.917908,267.917908
2011-05-09,267.767761,3893500,269.514526,265.815826,269.109100,269.109100
2011-05-10,270.270264,4081700,272.487488,269.039032,271.601593,271.601593
2011-05-11,270.340332,4672900,272.047058,267.112122,267.992981,267.992981
2011-05-12,267.887878,2893700,268.738739,265.720734,267.792786,267.792786
2011-05-13,267.572571,4213100,268.228241,264.789795,265.040039,265.040039
2011-05-16,263.418427,5910400,263.898895,258.458466,259.469482,259.469482
2011-05-17,257.972961,6600500,265.875885,257.772766,265.495483,265.495483
2011-05-18,265.035034,3902400,265.430420,263.113098,265.170166,265.170166
2011-05-19,266.631622,4932400,268.538544,265.125122,265.890900,265.890900
2011-05-20,266.166168,4630300,266.261261,261.826813,262.277283,262.277283
2011-05-23,258.558563,4595400,260.260254,256.956970,259.454468,259.454468
2011-05-24,260.445435,3796200,262.242249,259.334320,259.389404,259.389404
2011-05-25,258.923920,2600500,261.646637,258.883881,260.095093,260.095093
2011-05-26,259.109100,4232700,261.321320,257.757751,259.324310,259.324310
2011-05-27,259.499512,3488100,261.156158,258.408417,260.710724,260.710724
2011-05-31,262.762756,5369200,264.789795,262.012024,264.774780,264.774780
2011-06-01,264.284271,5905800,266.866852,262.917908,263.063049,263.063049
2011-06-02,264.049042,4404500,265.415405,261.501495,264.294281,264.294281
2011-06-03,261.261261,3493500,264.064056,261.011017,261.801788,261.801788
2011-06-06,262.032043,3880300,263.673676,259.884888,260.790802,260.790802
2011-06-07,261.706696,3811300,262.577576,259.754761,259.774780,259.774780
2011-06-08,258.523529,3303400,260.880890,258.148163,259.844849,259.844849
2011-06-09,260.260254,3374800,260.260254,258.078064,258.623627,258.623627
2011-06-10,257.297302,4874900,258.603607,254.899902,255.010010,255.010010
2011-06-13,255.255249,4849700,255.355362,251.336334,252.617615,252.617615
2011-06-14,254.329330,4678300,257.297302,253.748749,254.439438,254.439438
2011-06-15,252.767761,4142400,254.429428,250.555557,251.726730,251.726730
2011-06-16,251.656662,5508400,253.538544,248.583588,250.435440,250.435440
2011-06-17,253.343338,10480300,253.598602,242.642639,242.752747,242.752747
2011-06-20,242.742737,6051100,243.358353,239.854858,242.532532,242.532532
2011-06-21,243.838837,5525200,247.217224,242.607605,246.746750,246.746750
2011-06-22,245.970978,4809300,246.421417,243.608612,243.748749,243.748749
2011-06-23,241.306305,9593700,241.671677,237.102097,240.350357,240.350357
2011-06-24,240.580582,7603500,240.615616,236.746750,237.677673,237.677673
2011-06-27,237.237244,6882500,244.444443,237.037033,241.641647,241.641647
2011-06-28,242.252258,5424700,248.353348,242.252258,247.072067,247.072067
2011-06-29,248.518524,4681300,250.375381,246.436432,249.034027,249.034027
2011-06-30,251.246246,4851900,253.588593,251.001007,253.443451,253.443451
2011-07-01,253.623627,7266100,260.850861,253.443451,260.775787,260.775787
2011-07-05,262.912903,7690700,267.967957,262.912903,266.486481,266.486481
2011-07-06,267.017029,5385800,269.524536,266.786774,267.947937,267.947937
2011-07-07,270.770782,7863100,275.615601,268.208221,273.573578,273.573578
2011-07-08,266.741730,9530800,269.094086,263.898895,266.261261,266.261261
2011-07-11,264.354340,5672900,268.258270,263.013000,263.903900,263.903900
2011-07-12,264.344330,5676700,269.979980,263.263275,267.272278,267.272278
2011-07-13,268.768768,5574800,272.272278,268.508514,269.399414,269.399414
2011-07-14,269.829834,13285700,271.271271,263.628632,264.734741,264.734741
2011-07-15,299.049042,27436700,300.425415,294.374359,299.109100,299.109100
2011-07-18,296.541534,8927600,301.326324,296.296295,297.767761,297.767761
2011-07-19,298.368378,5929000,302.642639,298.063049,301.576569,301.576569
2011-07-20,301.391388,4451100,301.716705,297.972961,297.972961,297.972961
2011-07-21,297.312317,6932000,304.334320,297.302307,303.798798,303.798798
2011-07-22,302.997986,7049300,310.060059,302.437439,309.424438,309.424438
2011-07-25,306.987000,6256900,313.018005,306.806793,309.799805,309.799805
2011-07-26,309.334320,4681100,314.064056,308.918915,311.571564,311.571564
2011-07-27,308.898895,7860900,310.785797,302.677673,303.913910,303.913910
2011-07-28,302.897888,6210500,308.298309,301.801788,305.775787,305.775787
2011-07-29,302.417419,8266500,307.787781,302.147156,302.147156,302.147156
2011-08-01,305.915924,7924200,308.058044,299.889893,303.688690,303.688690
2011-08-02,303.303314,6394700,305.140137,296.081085,296.496490,296.496490
2011-08-03,297.432434,7643700,301.801788,292.107117,300.885895,300.885895
2011-08-04,297.547546,9819300,299.724731,289.024017,289.049042,289.049042
2011-08-05,291.561554,11846300,295.295288,281.281281,289.809814,289.809814
2011-08-08,281.771759,14978200,284.784790,272.447449,273.283295,273.283295
2011-08-09,280.780792,12926400,287.592590,270.775787,286.992004,286.992004
2011-08-10,280.970978,10728400,282.342346,274.139130,274.779785,274.779785
2011-08-11,277.187195,9651500,284.534546,274.479492,281.346344,281.346344
2011-08-12,285.035034,6302200,285.535522,280.480469,282.167175,282.167175
2011-08-15,276.992004,14275500,282.777771,273.298309,278.893890,278.893890
2011-08-16,276.491486,13864900,276.496490,265.415405,269.769775,269.769775
2011-08-17,270.285278,8150000,272.117126,265.650665,266.841827,266.841827
2011-08-18,261.997009,12568800,262.707703,250.495499,252.692688,252.692688
2011-08-19,249.919922,10809100,257.692688,245.675674,245.705704,245.705704
2011-08-22,252.252258,9801900,253.753754,247.512512,249.334335,249.334335
2011-08-23,252.001999,8684900,260.965973,249.779785,259.669678,259.669678
2011-08-24,259.924927,7181800,265.265259,258.873871,261.906921,261.906921
2011-08-25,265.455444,6579400,268.903900,259.409424,260.280273,260.280273
2011-08-26,260.255249,7185400,265.490479,256.826813,263.693695,263.693695
2011-08-29,267.547546,4666900,269.994995,267.047058,269.809814,269.809814
2011-08-30,269.364349,5972000,271.766754,265.670685,270.620605,270.620605
2011-08-31,272.642639,5381200,273.423431,268.268280,270.750763,270.750763
2011-09-01,270.645660,4826100,272.187195,265.875885,266.516510,266.516510
2011-09-02,262.497498,4797500,264.224213,260.625641,262.682678,262.682678
2011-09-06,255.655655,5426100,261.641632,255.505508,261.351349,261.351349
2011-09-07,265.490479,5506000,268.238251,263.963959,267.282288,267.282288
2011-09-08,267.167175,4756200,269.819824,266.216217,267.747742,267.747742
2011-09-09,265.965973,6531000,267.592590,260.855865,262.687683,262.687683
2011-09-12,259.239227,5335400,266.261261,259.009003,265.325317,265.325317
2011-09-13,266.266266,4703600,267.207214,261.961975,265.025024,265.025024
2011-09-14,266.561554,5383400,268.743744,263.173187,266.301300,266.301300
2011-09-15,268.018005,5915600,272.762756,267.547546,271.551544,271.551544
2011-09-16,272.672668,7061500,273.693695,271.841827,273.613617,273.613617
2011-09-19,270.445435,4931800,275.225220,267.957947,273.608612,273.608612
2011-09-20,274.974976,5552600,279.539551,271.606598,273.588593,273.588593
2011-09-21,274.119110,5023500,277.777771,269.699707,269.869873,269.869873
2011-09-22,263.388397,8791700,264.654663,257.257263,260.590576,260.590576
2011-09-23,258.538544,5549000,263.473480,257.507507,263.018005,263.018005
2011-09-26,263.888885,5263100,266.731720,256.881897,266.211212,266.211212
2011-09-27,269.369354,6015700,273.798798,268.293304,269.939941,269.939941
2011-09-28,271.021027,4522000,272.282288,264.114105,264.684692,264.684692
2011-09-29,268.288300,5807300,268.918915,259.964966,264.014008,264.014008
2011-09-30,260.365356,5441700,262.262268,257.447449,257.777771,257.777771
2011-10-03,255.180176,8939800,256.256256,247.747742,248.008011,248.008011
2011-10-04,245.260254,8309200,251.971970,240.540543,251.201202,251.201202
2011-10-05,248.423416,9059100,254.154160,240.625626,252.602600,252.602600
2011-10-06,254.003998,6841700,257.872864,251.551544,257.612610,257.612610
2011-10-07,258.673676,5706000,260.510498,255.405411,257.817810,257.817810
2011-10-10,262.852844,4639700,269.003998,261.861847,268.853851,268.853851
2011-10-11,266.997009,5701000,273.673676,266.997009,271.861847,271.861847
2011-10-12,274.339325,6349200,277.892883,272.587585,274.524536,274.524536
2011-10-13,275.290283,11363800,279.779785,274.284271,279.774780,279.774780
2011-10-14,300.035034,17042700,300.100098,294.079071,296.136139,296.136139
2011-10-17,292.152161,8008300,296.211212,289.289276,291.496490,291.496490
2011-10-18,290.385376,7593900,296.576569,288.988983,295.550537,295.550537
2011-10-19,293.963959,5857100,296.326324,289.899902,290.640656,290.640656
2011-10-20,291.241241,6751200,294.739746,290.045044,292.127136,292.127136
2011-10-21,295.050049,6775200,296.671661,293.643646,295.540527,295.540527
2011-10-24,293.653656,6846900,300.285278,293.543549,298.508514,298.508514
2011-10-25,296.846832,5075900,297.797791,291.716705,291.871857,291.871857
2011-10-26,295.070068,5740400,295.385376,286.716705,293.448456,293.448456
2011-10-27,299.509521,7553000,301.651642,296.946960,299.634644,299.634644
2011-10-28,297.557556,5010900,301.451447,297.422424,300.370361,300.370361
2011-10-31,297.842834,5110400,300.145142,296.131134,296.616608,296.616608
2011-11-01,290.340332,6243900,293.048035,288.663666,289.614624,289.614624
2011-11-02,292.742737,4237500,294.274261,290.530518,292.702698,292.702698
2011-11-03,293.793793,5334200,299.049042,292.152161,299.049042,299.049042
2011-11-04,297.047058,5663900,300.170166,296.511505,298.368378,298.368378
2011-11-07,296.956970,6708000,304.694702,296.411407,304.469482,304.469482
2011-11-08,304.804810,6052700,307.492493,302.102112,306.476471,306.476471
2011-11-09,302.432434,7414500,305.000000,299.629639,300.775787,300.775787
2011-11-10,303.268280,5731000,303.278290,296.076080,297.837830,297.837830
2011-11-11,300.950958,7946000,306.351349,299.599609,304.479492,304.479492
2011-11-14,304.304291,6371000,309.349335,304.194183,306.806793,306.806793
2011-11-15,306.706696,5346600,309.349335,305.555542,308.588593,308.588593
2011-11-16,306.346344,5211700,309.459473,305.610596,306.041046,306.041046
2011-11-17,305.330322,6979600,306.451447,298.688690,300.735748,300.735748
2011-11-18,301.301300,6568800,302.552551,297.172180,297.737732,297.737732
2011-11-21,294.174164,5996500,294.544556,286.331329,290.760773,290.760773
2011-11-22,290.290283,4805700,292.777771,287.907898,290.290283,290.290283
2011-11-23,287.962952,4646900,290.415405,285.340332,285.340332,285.340332
2011-11-25,282.877869,3121600,287.422424,280.945953,281.781769,281.781769
2011-11-28,289.974976,5652100,294.704712,288.538544,294.389404,294.389404
2011-11-29,294.234222,3659900,295.475464,290.955963,291.756744,291.756744
2011-11-30,299.274261,6787200,300.055054,296.341339,299.994995,299.994995
2011-12-01,300.300293,7233900,308.308319,299.799805,307.192200,307.192200
2011-12-02,308.833832,8163200,312.312317,308.438446,310.490479,310.490479
2011-12-05,314.134125,6388600,316.266266,311.511505,313.138153,313.138153
2011-12-06,311.806793,4648300,314.624634,310.430420,312.197205,312.197205
2011-12-07,311.151154,4510000,313.143158,309.359344,312.007019,312.007019
2011-12-08,310.830841,4821300,314.039032,307.957947,308.333344,308.333344
2011-12-09,309.309296,5526800,314.879883,308.813812,314.024017,314.024017
2011-12-12,311.251251,4363400,313.403412,310.455444,313.007996,313.007996
2011-12-13,314.694702,8048300,318.598602,311.736725,313.128143,313.128143
2011-12-14,311.236237,7799500,312.472473,306.551544,309.344330,309.344330
2011-12-15,311.571564,4812300,312.312317,309.654663,310.080078,310.080078
2011-12-16,312.472473,8909600,314.974976,311.046051,313.293304,313.293304
2011-12-19,314.319305,4282700,314.564575,310.310303,311.226227,311.226227
2011-12-20,314.314301,4771600,316.236237,314.309296,315.500488,315.500488
2011-12-21,315.320313,4990800,316.226227,309.789795,313.223236,313.223236
2011-12-22,314.289276,3640900,316.181183,313.818817,315.165161,315.165161
2011-12-23,316.316315,2904400,317.657654,315.595581,316.886902,316.886902
2011-12-27,316.341339,3209500,322.567566,316.316315,320.445435,320.445435
2011-12-28,321.696686,4250100,322.822815,319.369354,320.170166,320.170166
2011-12-29,321.066071,3147600,321.821808,317.917908,321.521515,321.521515
2011-12-30,321.331329,3561000,323.703705,321.331329,323.273285,323.273285
2012-01-03,326.796783,7345600,334.409424,326.511505,333.038025,333.038025
2012-01-04,332.847839,5722200,335.460449,330.640656,334.474487,334.474487
2012-01-05,331.396393,6559200,332.317322,328.443451,329.834839,329.834839
2012-01-06,329.904907,5380400,330.330322,325.220215,325.335327,325.335327
2012-01-09,323.573578,11633500,323.823822,310.925934,311.541534,311.541534
2012-01-10,315.190186,8782400,317.217224,308.763763,311.881897,311.881897
2012-01-11,312.062073,4795200,315.010010,310.870880,313.293304,313.293304
2012-01-12,315.925934,3746600,316.761749,313.563568,315.135132,315.135132
2012-01-13,313.443451,4609900,313.788788,310.840851,312.807800,312.807800
2012-01-17,316.306305,3814700,316.306305,313.153168,314.604614,314.604614
2012-01-18,313.628632,5517800,317.317322,311.371368,316.771759,316.771759
2012-01-19,320.815826,12597900,320.815826,316.046051,320.105103,320.105103
2012-01-20,295.560547,21131400,295.795807,291.141144,293.288300,293.288300
2012-01-23,293.293304,6818900,294.624634,291.871857,293.053040,293.053040
2012-01-24,293.453461,6105400,294.134125,289.289276,290.755768,290.755768
2012-01-25,289.044037,9965400,289.644653,283.473480,285.030029,285.030029
2012-01-26,286.276276,6445900,287.527527,282.557556,284.334320,284.334320
2012-01-27,285.675690,7227700,290.450439,284.949951,290.280273,290.280273
2012-01-30,289.314301,4656300,290.290283,286.987000,289.134125,289.134125
2012-01-31,291.791779,4280500,292.292297,287.862854,290.345337,290.345337
2012-02-01,292.762756,4636700,293.043030,289.859863,290.705719,290.705719
2012-02-02,292.727722,4824500,293.498505,291.331329,292.847839,292.847839
2012-02-03,295.625641,6330600,298.833832,294.319305,298.463470,298.463470
2012-02-06,297.802795,7351800,305.720734,297.302307,304.849854,304.849854
2012-02-07,303.878876,4180000,305.000000,302.182190,303.688690,303.688690
2012-02-08,304.624634,3669100,305.980988,302.672668,305.230225,305.230225
2012-02-09,306.316315,4524800,307.557556,304.804810,306.036041,306.036041
2012-02-10,304.244232,4645700,304.369354,302.302307,303.258270,303.258270
2012-02-13,305.555542,3628900,307.227234,305.315308,306.406403,306.406403
2012-02-14,306.076080,3603700,306.306305,302.682678,305.185181,305.185181
2012-02-15,306.771759,4846900,306.771759,301.581573,303.083069,303.083069
2012-02-16,301.711700,5056700,304.709717,299.164154,303.563568,303.563568
2012-02-17,302.787781,4893300,304.119110,301.501495,302.622620,302.622620
2012-02-21,302.237244,4956600,309.249237,301.741730,307.307312,307.307312
2012-02-22,306.286285,3930000,308.698700,303.658661,304.274261,304.274261
2012-02-23,303.803802,4105800,304.274261,300.475464,303.358368,303.358368
2012-02-24,303.978973,3867300,306.131134,303.058044,305.255249,305.255249
2012-02-27,303.598602,3624100,306.486481,302.832825,304.959961,304.959961
2012-02-28,305.305298,5689500,310.195190,304.144135,309.504517,309.504517
2012-02-29,309.609619,6267500,313.113098,308.058044,309.434448,309.434448
2012-03-01,311.441437,4470900,313.163177,309.384399,311.511505,311.511505
2012-03-02,311.311310,3143400,312.312317,310.470459,310.935944,310.935944
2012-03-05,310.525513,3183400,311.556549,305.996002,307.432434,307.432434
2012-03-06,304.329315,6342400,304.709717,297.217224,302.782776,302.782776
2012-03-07,304.829834,2526400,305.900909,303.233246,303.703705,303.703705
2012-03-08,305.325317,2688300,306.056061,303.478485,303.873871,303.873871
2012-03-09,304.279266,5335800,306.256256,300.300293,300.425415,300.425415
2012-03-12,300.300293,3334600,303.803802,299.929932,302.877869,302.877869
2012-03-13,304.679688,4487100,309.234222,303.078064,309.199188,309.199188
2012-03-14,307.807800,5867900,311.701691,307.037048,308.303314,308.303314
2012-03-15,308.608612,4865300,312.062073,307.722717,310.875885,310.875885
2012-03-16,310.755768,6094800,313.268280,310.335327,312.832825,312.832825
2012-03-19,311.871857,4341200,318.953949,310.930939,317.307312,317.307312
2012-03-20,315.775787,3077900,318.348358,313.948944,317.062073,317.062073
2012-03-21,317.622620,4934200,324.019012,316.571564,320.310303,320.310303
2012-03-22,319.569580,4815500,324.724731,315.815826,323.348358,323.348358
2012-03-23,323.623627,3876500,324.574585,320.770782,321.616608,321.616608
2012-03-26,322.822815,3634700,325.070068,320.090088,324.989990,324.989990
2012-03-27,323.838837,4010300,327.077087,322.722717,323.833832,323.833832
2012-03-28,326.341339,5072700,329.624634,325.865875,328.208221,328.208221
2012-03-29,327.047058,3844700,328.623627,322.472473,324.529541,324.529541
2012-03-30,326.201202,4616700,327.072083,320.820831,320.940948,320.940948
2012-04-02,320.705719,4563800,324.074066,317.737732,323.783783,323.783783
2012-04-03,323.028015,4085700,324.299286,319.639648,321.631622,321.631622
2012-04-04,319.544556,3251900,319.819824,315.865875,317.892883,317.892883
2012-04-05,316.436432,4632700,318.533539,314.599609,316.476471,316.476471
2012-04-09,314.554565,4361000,317.982971,312.957947,315.735748,315.735748
2012-04-10,317.077087,4959000,317.567566,312.587585,313.743744,313.743744
2012-04-11,317.302307,4393600,318.318329,315.965973,318.298309,318.298309
2012-04-12,321.496490,11501600,326.896912,320.450439,325.830841,325.830841
2012-04-13,324.099091,16302200,324.819824,312.082092,312.612610,312.612610
2012-04-16,311.811798,11372800,312.217224,301.131134,303.338348,303.338348
2012-04-17,304.584595,6041700,309.154144,303.808807,305.090088,305.090088
2012-04-18,304.329315,5333600,306.706696,301.706696,304.029022,304.029022
2012-04-19,303.148163,6582600,308.438446,299.799805,299.949951,299.949951
2012-04-20,302.427429,6110600,304.729736,298.213226,298.328339,298.328339
2012-04-23,296.746735,4391200,299.524536,295.395386,299.099091,299.099091
2012-04-24,299.419434,3854300,303.618622,298.958954,300.935944,300.935944
2012-04-25,302.302307,3638500,305.980988,301.741730,305.165161,305.165161
2012-04-26,305.760773,4180800,309.309296,305.155151,308.043030,308.043030
